score	seq	width	nucCons	file
652.2670501388982	60	26	0.00	ia1_BEAM_noise70_8_run7.txt
648.1158495983229	62	26	0.00	ia1_BEAM_noise70_8_run8.txt
650.6580697665235	60	26	0.00	ia1_BEAM_noise70_8_run9.txt
608.8760056374795	58	27	0.00	ia1_BEAM_noise70_9_run1.txt
640.0983846386594	61	26	0.00	ia1_BEAM_noise70_9_run10.txt
592.0608937104596	66	22	0.00	ia1_BEAM_noise70_9_run2.txt
640.7697601548905	62	25	0.00	ia1_BEAM_noise70_9_run3.txt
640.9615916525987	62	25	0.00	ia1_BEAM_noise70_9_run4.txt
642.8837948406934	60	26	0.00	ia1_BEAM_noise70_9_run5.txt
645.0369671790758	61	26	0.00	ia1_BEAM_noise70_9_run6.txt
641.2060403978426	61	26	0.00	ia1_BEAM_noise70_9_run7.txt
640.906571829326	62	25	0.00	ia1_BEAM_noise70_9_run8.txt
625.7843432088778	62	27	0.00	ia1_BEAM_noise70_9_run9.txt
579.2431109082404	42	21	0.00	ia1_BEAM_noise77_10_run1.txt
568.5485778265977	41	20	0.00	ia1_BEAM_noise77_10_run10.txt
571.3506297537684	41	21	0.00	ia1_BEAM_noise77_10_run2.txt
547.1533169251244	54	21	0.00	ia1_BEAM_noise77_10_run3.txt
575.3901408003863	43	20	0.00	ia1_BEAM_noise77_10_run4.txt
577.6400151606358	42	21	0.00	ia1_BEAM_noise77_10_run5.txt
507.5806709457784	51	23	0.00	ia1_BEAM_noise77_10_run6.txt
569.9923485626026	41	21	0.00	ia1_BEAM_noise77_10_run7.txt
552.313306355758	50	21	0.00	ia1_BEAM_noise77_10_run8.txt
562.4144843126832	52	21	0.00	ia1_BEAM_noise77_10_run9.txt
522.0784214378483	56	18	NULL	ia1_BEAM_noise77_1_run1.txt
511.2915956989568	55	20	NULL	ia1_BEAM_noise77_1_run6.txt
606.8672678851788	70	24	0.00	ia1_BEAM_noise77_4_run1.txt
614.1459031478566	69	25	0.00	ia1_BEAM_noise77_4_run10.txt
630.0380656981919	62	23	0.00	ia1_BEAM_noise77_4_run2.txt
621.895127953328	68	25	0.00	ia1_BEAM_noise77_4_run3.txt
628.670400746681	63	23	0.00	ia1_BEAM_noise77_4_run4.txt
605.7462456169619	68	23	0.00	ia1_BEAM_noise77_4_run5.txt
623.1697143787788	70	25	0.00	ia1_BEAM_noise77_4_run6.txt
634.029763722557	61	25	0.00	ia1_BEAM_noise77_4_run7.txt
617.860005883359	70	24	0.00	ia1_BEAM_noise77_4_run8.txt
615.2092505582381	66	24	0.00	ia1_BEAM_noise77_4_run9.txt
719.5584115168559	61	29	0.00	ia1_BEAM_noise77_5_run1.txt
699.4374880432001	58	31	0.00	ia1_BEAM_noise77_5_run10.txt
726.0564133170228	58	30	0.00	ia1_BEAM_noise77_5_run2.txt
717.641557814426	58	31	0.00	ia1_BEAM_noise77_5_run3.txt
735.4382330501078	55	32	0.00	ia1_BEAM_noise77_5_run4.txt
735.6327066058916	59	30	0.00	ia1_BEAM_noise77_5_run5.txt
719.6269084560696	59	31	0.00	ia1_BEAM_noise77_5_run6.txt
730.2700292640043	52	32	0.00	ia1_BEAM_noise77_5_run7.txt
737.9182834853048	60	30	0.00	ia1_BEAM_noise77_5_run8.txt
705.2016131007003	61	29	0.00	ia1_BEAM_noise77_5_run9.txt
690.0736303964401	50	26	NULL	ia1_BEAM_noise77_7_run7.txt
722.1513503888297	41	25	NULL	ia1_BEAM_noise77_7_run8.txt
547.1582907639844	64	25	0.00	ia1_BEAM_noise77_8_run1.txt
569.2378146857882	58	31	0.00	ia1_BEAM_noise77_8_run10.txt
560.036964656846	59	29	0.00	ia1_BEAM_noise77_8_run2.txt
570.3624537108581	59	31	0.00	ia1_BEAM_noise77_8_run3.txt
562.6909802398714	66	26	0.00	ia1_BEAM_noise77_8_run4.txt
571.6032104430334	60	29	0.00	ia1_BEAM_noise77_8_run5.txt
522.0318050613632	65	21	0.00	ia1_BEAM_noise77_8_run6.txt
575.0482211731074	56	27	0.00	ia1_BEAM_noise77_8_run7.txt
593.304541499054	58	30	0.00	ia1_BEAM_noise77_8_run8.txt
542.9202507968189	65	25	0.00	ia1_BEAM_noise77_8_run9.txt
596.6391302632685	64	27	0.00	ia1_BEAM_noise77_9_run1.txt
598.425686859277	65	26	0.00	ia1_BEAM_noise77_9_run10.txt
627.4680701336034	61	25	0.00	ia1_BEAM_noise77_9_run2.txt
637.1073398766981	60	25	0.00	ia1_BEAM_noise77_9_run3.txt
609.8242663383537	58	26	0.00	ia1_BEAM_noise77_9_run4.txt
627.1350927882789	61	25	0.00	ia1_BEAM_noise77_9_run5.txt
635.9124901756791	61	25	0.00	ia1_BEAM_noise77_9_run6.txt
630.0212564933806	61	25	0.00	ia1_BEAM_noise77_9_run7.txt
645.771595767875	60	26	0.00	ia1_BEAM_noise77_9_run8.txt
640.0109474088887	61	26	0.00	ia1_BEAM_noise77_9_run9.txt
958.5652700278755	74	18	0.16	ia1_BEAM_noise7_10_run1.txt
956.7057773616523	75	18	0.16	ia1_BEAM_noise7_10_run10.txt
958.6023205188862	74	18	0.16	ia1_BEAM_noise7_10_run2.txt
1110.8503370022972	66	26	0.00	ia1_BEAM_noise7_10_run3.txt
1097.0732992419019	65	25	0.00	ia1_BEAM_noise7_10_run4.txt
958.6023205188864	74	18	0.16	ia1_BEAM_noise7_10_run5.txt
958.6023205188864	74	18	0.16	ia1_BEAM_noise7_10_run6.txt
958.6023205188862	74	18	0.16	ia1_BEAM_noise7_10_run7.txt
958.6023205188862	74	18	0.16	ia1_BEAM_noise7_10_run8.txt
958.6023205188864	74	18	0.16	ia1_BEAM_noise7_10_run9.txt
939.185466338425	73	18	0.11	ia1_BEAM_noise7_1_run1.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run10.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run2.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run3.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run4.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run5.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run6.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run7.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run8.txt
939.1854663384249	73	18	0.11	ia1_BEAM_noise7_1_run9.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run1.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run10.txt
935.8899589335466	76	18	0.11	ia1_BEAM_noise7_2_run2.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run3.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run4.txt
943.6514756565497	75	18	0.16	ia1_BEAM_noise7_2_run5.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run6.txt
998.9951080850713	62	34	0.47	ia1_BEAM_noise7_2_run7.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run8.txt
943.6514756565496	75	18	0.16	ia1_BEAM_noise7_2_run9.txt
966.9702481345385	74	18	0.16	ia1_BEAM_noise7_3_run1.txt
966.9702481345383	74	18	0.16	ia1_BEAM_noise7_3_run10.txt
966.9702481345383	74	18	0.16	ia1_BEAM_noise7_3_run2.txt
966.9702481345385	74	18	0.16	ia1_BEAM_noise7_3_run3.txt
966.9702481345383	74	18	0.16	ia1_BEAM_noise7_3_run4.txt
966.9702481345385	74	18	0.16	ia1_BEAM_noise7_3_run5.txt
1059.0139572012315	63	41	0.39	ia1_BEAM_noise7_3_run6.txt
963.374359455189	75	18	0.16	ia1_BEAM_noise7_3_run7.txt
966.9702481345385	74	18	0.16	ia1_BEAM_noise7_3_run8.txt
963.3743594551889	75	18	0.16	ia1_BEAM_noise7_3_run9.txt
947.1122532943615	74	18	0.16	ia1_BEAM_noise7_4_run1.txt
947.1122532943615	74	18	0.16	ia1_BEAM_noise7_4_run10.txt
947.1122532943615	74	18	0.16	ia1_BEAM_noise7_4_run2.txt
1027.1586354483397	64	24	0.00	ia1_BEAM_noise7_4_run3.txt
947.1122532943615	74	18	0.16	ia1_BEAM_noise7_4_run4.txt
947.1122532943616	74	18	0.16	ia1_BEAM_noise7_4_run5.txt
943.9863400585672	75	18	0.16	ia1_BEAM_noise7_4_run6.txt
947.1122532943615	74	18	0.16	ia1_BEAM_noise7_4_run7.txt
947.1122532943615	74	18	0.16	ia1_BEAM_noise7_4_run8.txt
1028.3794378413081	64	25	0.04	ia1_BEAM_noise7_4_run9.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run1.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run10.txt
1056.114420624919	64	26	0.00	ia1_BEAM_noise7_5_run2.txt
1068.1181873291398	64	25	0.04	ia1_BEAM_noise7_5_run3.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run4.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run5.txt
936.172918724894	74	18	0.11	ia1_BEAM_noise7_5_run6.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run7.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run8.txt
937.8190051752696	73	18	0.11	ia1_BEAM_noise7_5_run9.txt
926.953510823635	75	18	0.11	ia1_BEAM_noise7_6_run1.txt
939.6337031082516	74	18	0.11	ia1_BEAM_noise7_6_run10.txt
1061.423029029573	63	24	0.00	ia1_BEAM_noise7_6_run2.txt
1061.0542898226595	63	25	0.00	ia1_BEAM_noise7_6_run3.txt
939.6337031082521	74	18	0.11	ia1_BEAM_noise7_6_run4.txt
939.6337031082514	74	18	0.11	ia1_BEAM_noise7_6_run5.txt
1059.2603890246032	61	25	0.00	ia1_BEAM_noise7_6_run6.txt
939.6384447711353	74	18	0.16	ia1_BEAM_noise7_6_run7.txt
939.6337031082516	74	18	0.11	ia1_BEAM_noise7_6_run8.txt
1030.0389791002701	60	41	0.43	ia1_BEAM_noise7_6_run9.txt
1110.5857511536683	67	25	0.00	ia1_BEAM_noise7_7_run1.txt
1110.9810903472421	67	25	0.00	ia1_BEAM_noise7_7_run10.txt
1121.8336994704173	65	27	0.00	ia1_BEAM_noise7_7_run2.txt
1117.364686800048	65	27	0.00	ia1_BEAM_noise7_7_run3.txt
936.526011932896	73	18	0.11	ia1_BEAM_noise7_7_run4.txt
937.1757400714496	72	18	0.16	ia1_BEAM_noise7_7_run5.txt
1115.0314325157071	68	24	0.04	ia1_BEAM_noise7_7_run6.txt
1127.5291811878053	66	26	0.00	ia1_BEAM_noise7_7_run7.txt
937.1757400714496	72	18	0.16	ia1_BEAM_noise7_7_run8.txt
1115.9193064748038	67	26	0.00	ia1_BEAM_noise7_7_run9.txt
929.9646697741755	70	18	0.16	ia1_BEAM_noise7_8_run1.txt
1102.3666783173633	54	27	0.00	ia1_BEAM_noise7_8_run10.txt
925.3884949457329	71	18	0.16	ia1_BEAM_noise7_8_run2.txt
929.9646697741755	70	18	0.16	ia1_BEAM_noise7_8_run3.txt
924.8116388569797	71	18	0.16	ia1_BEAM_noise7_8_run4.txt
978.79288789858	61	34	0.52	ia1_BEAM_noise7_8_run5.txt
1087.6233657809532	62	26	0.00	ia1_BEAM_noise7_8_run6.txt
1094.0358916022424	53	27	0.00	ia1_BEAM_noise7_8_run7.txt
1100.6293942765428	54	27	0.07	ia1_BEAM_noise7_8_run8.txt
1100.165518318919	58	26	0.03	ia1_BEAM_noise7_8_run9.txt
963.8402961493678	75	18	0.11	ia1_BEAM_noise7_9_run1.txt
963.8402961493676	75	18	0.11	ia1_BEAM_noise7_9_run10.txt
963.8402961493678	75	18	0.11	ia1_BEAM_noise7_9_run2.txt
1114.7468443793696	56	26	0.00	ia1_BEAM_noise7_9_run3.txt
1052.514968038981	61	42	0.42	ia1_BEAM_noise7_9_run4.txt
963.8277007023115	75	18	0.11	ia1_BEAM_noise7_9_run5.txt
1116.8417722464546	56	26	0.00	ia1_BEAM_noise7_9_run6.txt
1098.6257690011112	62	25	0.04	ia1_BEAM_noise7_9_run7.txt
954.7969928845177	76	18	0.05	ia1_BEAM_noise7_9_run8.txt
1114.0563963062923	58	25	0.00	ia1_BEAM_noise7_9_run9.txt
1024.5032646890384	77	18	0.16	ia1_BEAM_run1.txt
1105.010102359395	65	41	0.39	ia1_BEAM_run10.txt
1024.5032646890384	77	18	0.16	ia1_BEAM_run2.txt
1105.0101023593952	65	41	0.39	ia1_BEAM_run3.txt
1105.0101023593952	65	41	0.39	ia1_BEAM_run4.txt
1105.010102359395	65	41	0.39	ia1_BEAM_run5.txt
1098.5671475521199	68	42	0.38	ia1_BEAM_run6.txt
1024.5032646890384	77	18	0.16	ia1_BEAM_run7.txt
1024.5032646890384	77	18	0.16	ia1_BEAM_run8.txt
1024.5032646890384	77	18	0.16	ia1_BEAM_run9.txt
